28-02-2023 00:00:09.046;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:24:08.542;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:29:08.555;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:34:08.578;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:39:08.599;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:44:08.622;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:49:08.645;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:54:08.666;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:59:08.687;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:00:08.286;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 0; -; M: 0 | F: 0; 
28-02-2023 19:00:10.198;StatusLog;USB; NORMAL_OP; TV_ON; 0; -; M: 0 | F: 0; 
28-02-2023 19:00:11.107;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
28-02-2023 19:30:11.035;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2; M: 0 | F: 0; 
28-02-2023 20:00:11.263;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3; M: 0 | F: 0; 
28-02-2023 20:00:21.758;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3; M: 0 | F: 0; 
28-02-2023 20:10:02.230;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3; M: 0 | F: 0; 
28-02-2023 20:10:29.838;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3; M: 0 | F: 0; 
28-02-2023 20:21:25.801;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3; M: 0 | F: 0; 
28-02-2023 20:21:53.894;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3; M: 0 | F: 0; 
28-02-2023 20:30:10.753;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4; M: 0 | F: 0; 
28-02-2023 20:30:27.942;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4; M: 0 | F: 0; 
28-02-2023 21:00:11.269;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5; M: 0 | F: 0; 
28-02-2023 21:00:18.226;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5; M: 0 | F: 0; 
28-02-2023 21:07:06.398;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5; M: 0 | F: 0; 
28-02-2023 21:07:37.887;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5; M: 0 | F: 0; 
28-02-2023 21:18:33.830;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5; M: 0 | F: 0; 
28-02-2023 21:19:01.807;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5; M: 0 | F: 0; 
28-02-2023 21:30:01.873;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5; M: 0 | F: 0; 
28-02-2023 21:30:11.304;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5,6; M: 0 | F: 0; 
28-02-2023 21:30:26.554;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6; M: 0 | F: 0; 
28-02-2023 21:41:25.922;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5,6; M: 0 | F: 0; 
28-02-2023 21:41:54.051;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6; M: 0 | F: 0; 
28-02-2023 21:52:54.338;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5,6; M: 0 | F: 0; 
28-02-2023 21:53:17.928;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6; M: 0 | F: 0; 
28-02-2023 22:00:11.726;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6,7; M: 0 | F: 0; 
28-02-2023 22:04:17.809;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5,6,7; M: 0 | F: 0; 
28-02-2023 22:04:45.786;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6,7; M: 0 | F: 0; 
28-02-2023 22:15:42.455;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5,6,7; M: 0 | F: 0; 
28-02-2023 22:16:09.840;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6,7; M: 0 | F: 0; 
28-02-2023 22:27:05.997;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3,4,5,6,7; M: 0 | F: 0; 
28-02-2023 22:27:34.014;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6,7; M: 0 | F: 0; 
28-02-2023 22:30:11.217;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4,5,6,7,8; M: 0 | F: 0; 
28-02-2023 22:30:29.195;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5,6,7,8; M: 0 | F: 0; 
28-02-2023 23:55:10.629;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
