08-03-2023 00:00:09.295;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
08-03-2023 18:34:07.076;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
08-03-2023 18:39:07.097;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
08-03-2023 18:44:07.119;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
08-03-2023 18:49:07.143;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
08-03-2023 18:54:07.171;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
08-03-2023 18:59:07.186;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
08-03-2023 19:00:05.843;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 0; -; M: 0 | F: 0; 
08-03-2023 19:00:07.722;StatusLog;USB; NORMAL_OP; TV_ON; 0; -; M: 0 | F: 0; 
08-03-2023 19:00:10.728;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
08-03-2023 19:30:11.620;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2; M: 0 | F: 0; 
08-03-2023 20:00:10.906;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:00:18.645;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:06:59.327;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:07:27.364;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:18:23.180;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:18:51.750;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:29:51.218;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 7; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:30:07.278;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3; M: 0 | F: 0; 
08-03-2023 20:30:11.447;StatusLog;USB; NORMAL_OP; TV_ON; 7; 1,2,3,4; M: 0 | F: 0; 
08-03-2023 20:30:36.948;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4; M: 0 | F: 0; 
